,,,,,,Quantity,Delta,Price,Price Change,Price Change (%),Period PnL,Traded Delta,Traded PnL,YTD PnL,Period Delta Change,Mkt Value,%Delta,$Gamma,$Vega,$Theta,ImpliedVol
Pod(L2),Book(L3),Desk Strategy,Underlier,Expiry,Ticker,,,,,,,,,,,,,,,,
,,,,,,,1353311269.7900043,,,,28444594.602542914,25207855.351304043,13847.018393515144,416565929.4562572,59468666.24225597,1294938443.4176922,,5830058.1479981225,-15549.057608620198,-253463.6101648775,
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,,,853143.2491642747,,,,25996.895648158737,0.0,0.0,-47316.2067411136,25996.895648158737,90983.78335163195,,-3.783257040979038,580.4409346930884,0.00017999671711455,
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,RIOT/02Aug2024/C12.0,1000.0,591973.3095694525,0.6300000000000006,-43.35300245666031,-98.56762848188731,18992.769315387843,0.0,0.0,-17890.22822795184,18992.769315387843,63000.00000000006,49.91301165837156,-0.00017763568394002505,495.1239111128381,-1.6653345369377348e-12,1.3934484660456607
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,RIOT/02Aug2024/C13.0,2000.0,739876.0068966679,0.3500000000000009,-24.640351082468754,-98.59945945199011,19992.3775817828,0.0,0.0,-87026.92025327969,19992.3775817828,70000.00000000019,31.191811489644603,-0.0004440892098500626,878.0481015391306,-1.2212453270876722e-12,1.5244739983253406
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,RIOT/02Aug2024/C14.0,-1000.0,-227442.84523736057,0.20000604524735408,-14.798289980500833,-98.66647487885292,-4994.616765564984,0.0,0.0,13608.087208686826,-4994.616765564984,-20000.60452473541,19.1771439732684,-3.811082005533706,-338.64534318556184,6.14448373015275e-05,1.6470335302093537
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,RIOT/02Aug2024/C15.5,-2000.0,-251263.2220644852,0.11007806061816446,-6.896677431942822,-98.42897242903604,-7993.63448344692,0.0,0.0,43992.854531431105,-7993.63448344692,-22015.61212363289,10.592795257396025,0.028446689448458073,-454.0857347733185,0.00011855188269960237,1.8919877685932076
Other,Equities,E_ETHE ,,,,-904000.0,-2864577.9192074896,3.1687808840790814,0.0899707247655055,2.922256329879221,-81333.53518801695,0.0,0.0,-8028.3192074894905,-81333.53518801695,-2864577.9192074896,0.0,0.0,0.0,0.0,0.0
Other,Equities,E_ETHE ,ETH,,,-904000.0,-2864577.9192074896,3.1687808840790814,0.0899707247655055,2.922256329879221,-81333.53518801695,0.0,0.0,-8028.3192074894905,-81333.53518801695,-2864577.9192074896,0.0,0.0,0.0,0.0,0.0
Other,Equities,E_ETHE ,ETH,,,-904000.0,-2864577.9192074896,3.1687808840790814,0.0899707247655055,2.922256329879221,-81333.53518801695,0.0,0.0,-8028.3192074894905,-81333.53518801695,-2864577.9192074896,0.0,0.0,0.0,0.0,0.0
Other,Equities,E_ETHE ,ETH,,ETH,-904000.0,-2864577.9192074896,3.1687808840790814,0.0899707247655055,2.922256329879221,-81333.53518801695,0.0,0.0,-8028.3192074894905,-81333.53518801695,-2864577.9192074896,0.0,0.0,0.0,0.0,0.0
Placeholder,,,,,,,-741210.6187440739,,,,46380.50511456385,0.0,0.0,963803.7623783613,46380.50511456385,-741210.6187440739,,0.0,0.0,0.0,
Placeholder,Placeholder,,,,,,-741210.6187440739,,,,46380.50511456385,0.0,0.0,963803.7623783613,46380.50511456385,-741210.6187440739,,0.0,0.0,0.0,
Placeholder,Placeholder,Placeholder ,,,,,-741210.6187440739,,,,46380.50511456385,0.0,0.0,963803.7623783613,46380.50511456385,-741210.6187440739,,0.0,0.0,0.0,
Placeholder,Placeholder,Placeholder ,BTC,,,22.055855,1535320.5386206799,69610.56547663557,1602.2338777009863,2.3559376329797903,35338.63808266076,0.0,0.0,480145.60573249916,35338.63808266076,1535320.5386206799,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,BTC,,,22.055855,1535320.5386206799,69610.56547663557,1602.2338777009863,2.3559376329797903,35338.63808266076,0.0,0.0,480145.60573249916,35338.63808266076,1535320.5386206799,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,BTC,,BTC,22.055855,1535320.5386206799,69610.56547663557,1602.2338777009863,2.3559376329797903,35338.63808266076,0.0,0.0,480145.60573249916,35338.63808266076,1535320.5386206799,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,ETH,,,-902.9649999999999,-3034960.7455192017,3361.105630361312,100.515451190171,3.0827379605161713,-90761.93438393268,0.0,0.0,-481726.1605158107,-90761.93438393268,-3034960.7455192017,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,ETH,,,-902.9649999999999,-3034960.7455192017,3361.105630361312,100.515451190171,3.0827379605161713,-90761.93438393268,0.0,0.0,-481726.1605158107,-90761.93438393268,-3034960.7455192017,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,ETH,,ETH,-902.9649999999999,-3034960.7455192017,3361.105630361312,100.515451190171,3.0827379605161713,-90761.93438393268,0.0,0.0,-481726.1605158107,-90761.93438393268,-3034960.7455192017,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,MATIC,,,402892.7001999999,210213.79011334002,0.52176122826,0.014638993363000008,2.886679454308149,5897.943564228946,0.0,0.0,-110625.92610576283,5897.943564228946,210213.79011334002,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,MATIC,,,402892.7001999999,210213.79011334002,0.52176122826,0.014638993363000008,2.886679454308149,5897.943564228946,0.0,0.0,-110625.92610576283,5897.943564228946,210213.79011334002,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,MATIC,,MATIC,402892.7001999999,210213.79011334002,0.52176122826,0.014638993363000008,2.886679454308149,5897.943564228946,0.0,0.0,-110625.92610576283,5897.943564228946,210213.79011334002,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,SOL,,,7192.34,1376766.9789083279,191.421286939762,6.1448602053879995,3.31659041233439,44195.92384962042,0.0,0.0,536727.4912572406,44195.92384962042,1376766.9789083279,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,SOL,,,7192.34,1376766.9789083279,191.421286939762,6.1448602053879995,3.31659041233439,44195.92384962042,0.0,0.0,536727.4912572406,44195.92384962042,1376766.9789083279,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,SOL,,SOL,7192.34,1376766.9789083279,191.421286939762,6.1448602053879995,3.31659041233439,44195.92384962042,0.0,0.0,536727.4912572406,44195.92384962042,1376766.9789083279,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,USDT,,,-2511000.0,-2510786.18086722,0.99991484702,-4.178972599999664e-05,-0.00417915382170834,104.93400198640302,0.0,0.0,-767.2479898049496,104.93400198640302,-2510786.18086722,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,USDT,,,-2511000.0,-2510786.18086722,0.99991484702,-4.178972599999664e-05,-0.00417915382170834,104.93400198640302,0.0,0.0,-767.2479898049496,104.93400198640302,-2510786.18086722,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,USDT,,USDT,-2511000.0,-2510786.18086722,0.99991484702,-4.178972599999664e-05,-0.00417915382170834,104.93400198640302,0.0,0.0,-767.2479898049496,104.93400198640302,-2510786.18086722,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,WETH,,,500.0,1682235.0,3364.47,103.20999999999958,3.16472774326486,51605.0,0.0,0.0,540050.0,51605.0,1682235.0,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,WETH,,,500.0,1682235.0,3364.47,103.20999999999958,3.16472774326486,51605.0,0.0,0.0,540050.0,51605.0,1682235.0,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,WETH,,WETH,500.0,1682235.0,3364.47,103.20999999999958,3.16472774326486,51605.0,0.0,0.0,540050.0,51605.0,1682235.0,0.0,0.0,0.0,0.0,0.0
SP,,,,,,0.0,218288.10891412658,,,,9779.208458294786,0.0,0.0,109652857.09396002,9779.208458294786,295468.17493066465,,-0.16028733895723235,-334.6951515383362,-0.00023064913794612618,
SP,SP,,,,,0.0,218288.10891412658,,,,9779.208458294786,0.0,0.0,109652857.09396002,9779.208458294786,295468.17493066465,,-0.16028733895723235,-334.6951515383362,-0.00023064913794612618,
SP,SP,SP ,,,,0.0,218288.10891412658,,,,9779.208458294786,0.0,0.0,109652857.09396002,9779.208458294786,295468.17493066465,,-0.16028733895723235,-334.6951515383362,-0.00023064913794612618,
SP,SP,SP ,SP,,,0.0,218288.10891412658,,,,9779.208458294786,0.0,0.0,109652857.09396002,9779.208458294786,295468.17493066465,,-0.16028733895723235,-334.6951515383362,-0.00023064913794612618,
SP,SP,SP ,SP,SP,,0.0,218288.10891412658,,,,9779.208458294786,0.0,0.0,109652857.09396002,9779.208458294786,295468.17493066465,,-0.16028733895723235,-334.6951515383362,-0.00023064913794612618,
SP,SP,SP ,SP,SP,SP,0.0,218288.10891412658,,,,9779.208458294786,0.0,0.0,109652857.09396002,9779.208458294786,295468.17493066465,,-0.16028733895723235,-334.6951515383362,-0.00023064913794612618,
Ventures,,,,,,,71988562.74750476,,,,935251.5572793853,0.0,0.0,-59952610.30605949,935251.5572793853,71988562.74750476,,0.0,0.0,0.0,
Ventures,Crypto,,,,,,86893843.28230476,,,,1091874.4700793826,0.0,0.0,-76033394.35795683,1091874.4700793826,86893843.28230476,,0.0,0.0,0.0,
Ventures,Crypto,Locked ,,,,,86893843.28230476,,,,1091874.4700793826,0.0,0.0,-76033394.35795683,1091874.4700793826,86893843.28230476,,0.0,0.0,0.0,
Ventures,Crypto,Locked ,MATIC,,,4016064.0,2095426.4854107688,0.52176122826,0.014638993363000008,2.886679454308149,58791.13424138329,0.0,0.0,-1868852.7094938203,58791.13424138329,2095426.4854107688,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,MATIC,,,4016064.0,2095426.4854107688,0.52176122826,0.014638993363000008,2.886679454308149,58791.13424138329,0.0,0.0,-1868852.7094938203,58791.13424138329,2095426.4854107688,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,MATIC,,MATIC,4016064.0,2095426.4854107688,0.52176122826,0.014638993363000008,2.886679454308149,58791.13424138329,0.0,0.0,-1868852.7094938203,58791.13424138329,2095426.4854107688,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,PYTH,,,41666667.0,16278416.796893999,0.390682,0.007513999999999965,1.961019709370293,313083.33583799936,0.0,0.0,2275458.3515369985,313083.33583799936,16278416.796893999,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,PYTH,,,41666667.0,16278416.796893999,0.390682,0.007513999999999965,1.961019709370293,313083.33583799936,0.0,0.0,2275458.3515369985,313083.33583799936,16278416.796893999,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,PYTH,,PYTH,41666667.0,16278416.796893999,0.390682,0.007513999999999965,1.961019709370293,313083.33583799936,0.0,0.0,2275458.3515369985,313083.33583799936,16278416.796893999,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,TIA,,,12000000.0,68520000.0,5.71,0.05999999999999961,1.0619469026548602,720000.0,0.0,0.0,-76440000.0,720000.0,68520000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,TIA,,,12000000.0,68520000.0,5.71,0.05999999999999961,1.0619469026548602,720000.0,0.0,0.0,-76440000.0,720000.0,68520000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,TIA,,TIA,12000000.0,68520000.0,5.71,0.05999999999999961,1.0619469026548602,720000.0,0.0,0.0,-76440000.0,720000.0,68520000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Perp,,,,,-1900727.0,-10853151.17,5.71,0.05999999999999961,1.0619469026548602,-114043.61999999778,0.0,0.0,11468156.303580003,-114043.61999999778,-10853151.17,0.0,0.0,0.0,0.0,0.0
Ventures,Perp, ,,,,-1900727.0,-10853151.17,5.71,0.05999999999999961,1.0619469026548602,-114043.61999999778,0.0,0.0,11468156.303580003,-114043.61999999778,-10853151.17,0.0,0.0,0.0,0.0,0.0
Ventures,Perp, ,TIA,,,-1900727.0,-10853151.17,5.71,0.05999999999999961,1.0619469026548602,-114043.61999999778,0.0,0.0,11468156.303580003,-114043.61999999778,-10853151.17,0.0,0.0,0.0,0.0,0.0
Ventures,Perp, ,TIA,,,-1900727.0,-10853151.17,5.71,0.05999999999999961,1.0619469026548602,-114043.61999999778,0.0,0.0,11468156.303580003,-114043.61999999778,-10853151.17,0.0,0.0,0.0,0.0,0.0
Ventures,Perp, ,TIA,,TIA,-1900727.0,-10853151.17,5.71,0.05999999999999961,1.0619469026548602,-114043.61999999778,0.0,0.0,11468156.303580003,-114043.61999999778,-10853151.17,0.0,0.0,0.0,0.0,0.0
Ventures,Spot,,,,,-709654.88,-4052129.3648000006,5.71,0.05999999999999961,1.0619469026548602,-42579.29279999954,0.0,0.0,4612627.74831734,-42579.29279999954,-4052129.3648000006,0.0,0.0,0.0,0.0,0.0
Ventures,Spot, ,,,,-709654.88,-4052129.3648000006,5.71,0.05999999999999961,1.0619469026548602,-42579.29279999954,0.0,0.0,4612627.74831734,-42579.29279999954,-4052129.3648000006,0.0,0.0,0.0,0.0,0.0
Ventures,Spot, ,TIA,,,-709654.88,-4052129.3648000006,5.71,0.05999999999999961,1.0619469026548602,-42579.29279999954,0.0,0.0,4612627.74831734,-42579.29279999954,-4052129.3648000006,0.0,0.0,0.0,0.0,0.0
Ventures,Spot, ,TIA,,,-709654.88,-4052129.3648000006,5.71,0.05999999999999961,1.0619469026548602,-42579.29279999954,0.0,0.0,4612627.74831734,-42579.29279999954,-4052129.3648000006,0.0,0.0,0.0,0.0,0.0
Ventures,Spot, ,TIA,,TIA,-709654.88,-4052129.3648000006,5.71,0.05999999999999961,1.0619469026548602,-42579.29279999954,0.0,0.0,4612627.74831734,-42579.29279999954,-4052129.3648000006,0.0,0.0,0.0,0.0,0.0
