,,,,,,Quantity,Delta,Price,Price Change,Price Change (%),Period PnL,Traded Delta,Traded PnL,YTD PnL,Period Delta Change,Mkt Value,%Delta,$Gamma,$Vega,$Theta,ImpliedVol
Pod(L2),Book(L3),Desk Strategy,Underlier,Expiry,Ticker,,,,,,,,,,,,,,,,
Other,Equities,E_CRYPTO_OPTIONS ,FIP,2024DEC20,,700.0,342250.73740631115,1.1190777845381357,-100.75381131598486,-98.90149597756682,6993.648156161022,0.0,0.0,28304.670526527123,6993.648156161022,78335.44491766949,48.075675994705875,-0.8672129681031038,1819.0231095625008,-0.16966577978378972,0.5458883038481969
Other,Equities,E_CRYPTO_OPTIONS ,FIP,2024DEC20,FIP/20Dec2024/C11.0,700.0,342250.73740631115,1.1190777845381357,-100.75381131598486,-98.90149597756682,6993.648156161022,0.0,0.0,28304.670526527123,6993.648156161022,78335.44491766949,48.075675994705875,-0.8672129681031038,1819.0231095625008,-0.16966577978378972,0.5458883038481969
Other,Equities,E_CRYPTO_OPTIONS ,MARA,,,0.0,158389.28940440473,0.32510578729161316,-88.14193023808474,-99.64136092485994,-25199.301660995494,0.0,0.0,-30119.128884555197,-25199.301660995494,18888.291455877996,13.906914538702111,-0.00179134485023269,286.7874807418874,-0.049701402124910365,1.401693125515929
Other,Equities,E_CRYPTO_OPTIONS ,MARA,2024AUG02,,0.0,158389.28940440473,0.32510578729161316,-88.14193023808474,-99.64136092485994,-25199.301660995494,0.0,0.0,-30119.128884555197,-25199.301660995494,18888.291455877996,13.906914538702111,-0.00179134485023269,286.7874807418874,-0.049701402124910365,1.401693125515929
Other,Equities,E_CRYPTO_OPTIONS ,MARA,2024AUG02,MARA/02Aug2024/C27.0,700.0,289953.93453623285,0.4600221548335988,-119.4928515680001,-99.61649759563366,-51778.11127497138,0.0,0.0,-72664.0996689878,-51778.11127497138,32201.55083835192,19.132559190777492,-0.00420052881366928,683.1687031262079,-0.08459076536942445,1.3456680637857268
Other,Equities,E_CRYPTO_OPTIONS ,MARA,2024AUG02,MARA/02Aug2024/C31.0,-700.0,-131564.64513182812,0.1901894197496275,-56.79100890816936,-99.66622425408622,26578.809613975885,0.0,0.0,42544.9707844326,26578.809613975885,-13313.259382473925,8.681269886626731,0.0024091839634365897,-396.3812223843205,0.03488936324451408,1.4577181872461311
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,,,,730616.164058597,,,,-56987.27261688729,0.0,0.0,-38317.65533710817,-56987.27261688729,99986.6248061785,,0.05012101844670269,752.7595759843074,-0.26138884135673557,
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,,,730616.164058597,,,,-56987.27261688729,0.0,0.0,-38317.65533710817,-56987.27261688729,99986.6248061785,,0.05012101844670269,752.7595759843074,-0.26138884135673557,
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,RIOT/02Aug2024/C12.0,1000.0,545494.212243159,0.7300000000000004,-113.22523003669201,-99.35939754606703,-40983.908377074855,0.0,0.0,-7894.678340382845,-40983.908377074855,73000.00000000004,47.065937208210435,0.0,762.9564545497125,-0.19112634204132561,1.174163267401387
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,RIOT/02Aug2024/C13.0,2000.0,745789.207696522,0.44000000000000017,-71.5317242337002,-99.38864879967129,-55978.01961745096,0.0,0.0,-69034.57115005057,-55978.01961745096,88000.00000000003,32.17382259260233,0.0003552713678800501,1374.6376055623343,-0.2303988780778532,1.2143723804071198
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,RIOT/02Aug2024/C14.0,-1000.0,-258508.40595892363,0.29000070365457403,-48.69075606650239,-99.40792931188179,19992.079197700496,0.0,0.0,4612.322427543531,19992.079197700496,-29000.070365457403,22.30443537177943,0.0016153745008296028,-572.2633585086845,0.07595411107796934,1.30146710833798
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,2024AUG02,RIOT/02Aug2024/C15.5,-2000.0,-302158.8499221604,0.16006652414182085,-25.831585702936334,-99.38416179647454,19982.576179938027,0.0,0.0,33999.27172578171,19982.576179938027,-32013.30482836417,13.035325708462482,0.04815037257799304,-812.5711256190549,0.0841822676844739,1.4073220241677193
Placeholder,,,,,,,-3224820.161713779,,,,-116595.9277535246,-2229573.1417840286,-4802.193630588707,704965.1675620952,-2341366.8759069657,-3224820.161713779,,0.0,0.0,0.0,
Placeholder,Placeholder,,,,,,-3224820.161713779,,,,-116595.9277535246,-2229573.1417840286,-4802.193630588707,704965.1675620952,-2341366.8759069657,-3224820.161713779,,0.0,0.0,0.0,
Placeholder,Placeholder,Placeholder ,,,,,-3224820.161713779,,,,-116595.9277535246,-2229573.1417840286,-4802.193630588707,704965.1675620952,-2341366.8759069657,-3224820.161713779,,0.0,0.0,0.0,
Placeholder,Placeholder,Placeholder ,BTC,,,-11.766688650000003,-775657.0071504653,65919.7358086351,-2207.8129955851764,-3.2407051689615605,-53497.39692833099,-2229573.1417840286,-4802.193630588707,393939.0081147938,-2278268.345081772,-775657.0071504653,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,BTC,,,-11.766688650000003,-775657.0071504653,65919.7358086351,-2207.8129955851764,-3.2407051689615605,-53497.39692833099,-2229573.1417840286,-4802.193630588707,393939.0081147938,-2278268.345081772,-775657.0071504653,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,BTC,,BTC,-11.766688650000003,-775657.0071504653,65919.7358086351,-2207.8129955851764,-3.2407051689615605,-53497.39692833099,-2229573.1417840286,-4802.193630588707,393939.0081147938,-2278268.345081772,-775657.0071504653,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,ETH,,,-902.9649999999999,-3147629.3198272344,3485.881866769182,-2.5610844265470405,-0.07341626228025833,2312.5695992169794,0.0,0.0,-594394.7348238433,2312.5695992169794,-3147629.3198272344,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,ETH,,,-902.9649999999999,-3147629.3198272344,3485.881866769182,-2.5610844265470405,-0.07341626228025833,2312.5695992169794,0.0,0.0,-594394.7348238433,2312.5695992169794,-3147629.3198272344,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,ETH,,ETH,-902.9649999999999,-3147629.3198272344,3485.881866769182,-2.5610844265470405,-0.07341626228025833,2312.5695992169794,0.0,0.0,-594394.7348238433,2312.5695992169794,-3147629.3198272344,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,MATIC,,,402892.7001999999,215739.56779381912,0.535476487131,-0.00444318639800001,-0.8229347097057315,-1790.1273653821436,0.0,0.0,-105100.14842528354,-1790.1273653821436,215739.56779381912,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,MATIC,,,402892.7001999999,215739.56779381912,0.535476487131,-0.00444318639800001,-0.8229347097057315,-1790.1273653821436,0.0,0.0,-105100.14842528354,-1790.1273653821436,215739.56779381912,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,MATIC,,MATIC,402892.7001999999,215739.56779381912,0.535476487131,-0.00444318639800001,-0.8229347097057315,-1790.1273653821436,0.0,0.0,-105100.14842528354,-1790.1273653821436,215739.56779381912,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,SOL,,,7192.34,1252081.6140826084,174.08543173468,-8.513620272894002,-4.662466852533751,-61232.85163354647,0.0,0.0,412042.1264315209,-61232.85163354647,1252081.6140826084,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,SOL,,,7192.34,1252081.6140826084,174.08543173468,-8.513620272894002,-4.662466852533751,-61232.85163354647,0.0,0.0,412042.1264315209,-61232.85163354647,1252081.6140826084,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,SOL,,SOL,7192.34,1252081.6140826084,174.08543173468,-8.513620272894002,-4.662466852533751,-61232.85163354647,0.0,0.0,412042.1264315209,-61232.85163354647,1252081.6140826084,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,USDT,,,-2511000.0,-2511755.0166125074,1.000300683637,-7.481379999951798e-07,-7.47912555386065e-05,1.8785745180211961,0.0,0.0,-1736.083735092543,1.8785745180211961,-2511755.0166125074,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,USDT,,,-2511000.0,-2511755.0166125074,1.000300683637,-7.481379999951798e-07,-7.47912555386065e-05,1.8785745180211961,0.0,0.0,-1736.083735092543,1.8785745180211961,-2511755.0166125074,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,USDT,,USDT,-2511000.0,-2511755.0166125074,1.000300683637,-7.481379999951798e-07,-7.47912555386065e-05,1.8785745180211961,0.0,0.0,-1736.083735092543,1.8785745180211961,-2511755.0166125074,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,WETH,,,500.0,1742400.0,3484.8,-4.779999999999745,-0.1369792353234414,-2390.0,0.0,0.0,600215.0,-2390.0,1742400.0,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,WETH,,,500.0,1742400.0,3484.8,-4.779999999999745,-0.1369792353234414,-2390.0,0.0,0.0,600215.0,-2390.0,1742400.0,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,Placeholder ,WETH,,WETH,500.0,1742400.0,3484.8,-4.779999999999745,-0.1369792353234414,-2390.0,0.0,0.0,600215.0,-2390.0,1742400.0,0.0,0.0,0.0,0.0,0.0
SP,,,,,,0.0,347669.70438856,,,,-34080.49005630031,6705.4799271193915,-18344.47558321018,109089163.17567916,-47026.19862256315,318893.980559419,,-37995.664076591696,-186.9984995312086,2828.9770520300713,
SP,SP,,,,,0.0,347669.70438856,,,,-34080.49005630031,6705.4799271193915,-18344.47558321018,109089163.17567916,-47026.19862256315,318893.980559419,,-37995.664076591696,-186.9984995312086,2828.9770520300713,
SP,SP,SP ,,,,0.0,347669.70438856,,,,-34080.49005630031,6705.4799271193915,-18344.47558321018,109089163.17567916,-47026.19862256315,318893.980559419,,-37995.664076591696,-186.9984995312086,2828.9770520300713,
SP,SP,SP ,SP,,,0.0,347669.70438856,,,,-34080.49005630031,6705.4799271193915,-18344.47558321018,109089163.17567916,-47026.19862256315,318893.980559419,,-37995.664076591696,-186.9984995312086,2828.9770520300713,
SP,SP,SP ,SP,SP,,0.0,347669.70438856,,,,-34080.49005630031,6705.4799271193915,-18344.47558321018,109089163.17567916,-47026.19862256315,318893.980559419,,-37995.664076591696,-186.9984995312086,2828.9770520300713,
SP,SP,SP ,SP,SP,SP,0.0,347669.70438856,,,,-34080.49005630031,6705.4799271193915,-18344.47558321018,109089163.17567916,-47026.19862256315,318893.980559419,,-37995.664076591696,-186.9984995312086,2828.9770520300713,
Ventures,,,,,,,77547572.13798128,,,,-10168468.318253297,0.0,0.0,-54967024.45148841,-10168468.318253297,77547572.13798128,,0.0,0.0,0.0,
Ventures,Crypto,,,,,,93803174.62158127,,,,-12605552.4618533,0.0,0.0,-69124063.01868032,-12605552.4618533,93803174.62158127,,0.0,0.0,0.0,
Ventures,Crypto,Locked ,,,,,93803174.62158127,,,,-12605552.4618533,0.0,0.0,-69124063.01868032,-12605552.4618533,93803174.62158127,,0.0,0.0,0.0,
Ventures,Crypto,Locked ,MATIC,,,4016064.0,2150507.8428132725,0.535476487131,-0.00444318639800001,-0.8229347097057315,-17844.12093829736,0.0,0.0,-1813771.3520913166,-17844.12093829736,2150507.8428132725,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,MATIC,,,4016064.0,2150507.8428132725,0.535476487131,-0.00444318639800001,-0.8229347097057315,-17844.12093829736,0.0,0.0,-1813771.3520913166,-17844.12093829736,2150507.8428132725,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,MATIC,,MATIC,4016064.0,2150507.8428132725,0.535476487131,-0.00444318639800001,-0.8229347097057315,-17844.12093829736,0.0,0.0,-1813771.3520913166,-17844.12093829736,2150507.8428132725,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,PYTH,,,41666667.0,14012666.778768,0.336304,-0.022745000000000015,-6.334789959030665,-947708.3409150019,0.0,0.0,9708.333410998806,-947708.3409150019,14012666.778768,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,PYTH,,,41666667.0,14012666.778768,0.336304,-0.022745000000000015,-6.334789959030665,-947708.3409150019,0.0,0.0,9708.333410998806,-947708.3409150019,14012666.778768,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,PYTH,,PYTH,41666667.0,14012666.778768,0.336304,-0.022745000000000015,-6.334789959030665,-947708.3409150019,0.0,0.0,9708.333410998806,-947708.3409150019,14012666.778768,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,TIA,,,12000000.0,77640000.0,6.47,-0.9700000000000006,-13.037634408602159,-11640000.0,0.0,0.0,-67320000.0,-11640000.0,77640000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,TIA,,,12000000.0,77640000.0,6.47,-0.9700000000000006,-13.037634408602159,-11640000.0,0.0,0.0,-67320000.0,-11640000.0,77640000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,Locked ,TIA,,TIA,12000000.0,77640000.0,6.47,-0.9700000000000006,-13.037634408602159,-11640000.0,0.0,0.0,-67320000.0,-11640000.0,77640000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Perp,,,,,-1900727.0,-12297703.69,6.47,-0.9700000000000006,-13.037634408602159,1843705.1900000013,0.0,0.0,10023603.783580001,1843705.1900000013,-12297703.69,0.0,0.0,0.0,0.0,0.0
Ventures,Perp, ,,,,-1900727.0,-12297703.69,6.47,-0.9700000000000006,-13.037634408602159,1843705.1900000013,0.0,0.0,10023603.783580001,1843705.1900000013,-12297703.69,0.0,0.0,0.0,0.0,0.0
Ventures,Perp, ,TIA,,,-1900727.0,-12297703.69,6.47,-0.9700000000000006,-13.037634408602159,1843705.1900000013,0.0,0.0,10023603.783580001,1843705.1900000013,-12297703.69,0.0,0.0,0.0,0.0,0.0
Ventures,Perp, ,TIA,,,-1900727.0,-12297703.69,6.47,-0.9700000000000006,-13.037634408602159,1843705.1900000013,0.0,0.0,10023603.783580001,1843705.1900000013,-12297703.69,0.0,0.0,0.0,0.0,0.0
Ventures,Perp, ,TIA,,TIA,-1900727.0,-12297703.69,6.47,-0.9700000000000006,-13.037634408602159,1843705.1900000013,0.0,0.0,10023603.783580001,1843705.1900000013,-12297703.69,0.0,0.0,0.0,0.0,0.0
Ventures,Spot,,,,,-611730.88,-3957898.7936,6.47,-0.9700000000000006,-13.037634408602159,593378.9536000005,0.0,0.0,4133434.7836119,593378.9536000005,-3957898.7936,0.0,0.0,0.0,0.0,0.0
Ventures,Spot, ,,,,-611730.88,-3957898.7936,6.47,-0.9700000000000006,-13.037634408602159,593378.9536000005,0.0,0.0,4133434.7836119,593378.9536000005,-3957898.7936,0.0,0.0,0.0,0.0,0.0
Ventures,Spot, ,TIA,,,-611730.88,-3957898.7936,6.47,-0.9700000000000006,-13.037634408602159,593378.9536000005,0.0,0.0,4133434.7836119,593378.9536000005,-3957898.7936,0.0,0.0,0.0,0.0,0.0
Ventures,Spot, ,TIA,,,-611730.88,-3957898.7936,6.47,-0.9700000000000006,-13.037634408602159,593378.9536000005,0.0,0.0,4133434.7836119,593378.9536000005,-3957898.7936,0.0,0.0,0.0,0.0,0.0
Ventures,Spot, ,TIA,,TIA,-611730.88,-3957898.7936,6.47,-0.9700000000000006,-13.037634408602159,593378.9536000005,0.0,0.0,4133434.7836119,593378.9536000005,-3957898.7936,0.0,0.0,0.0,0.0,0.0
